,Train Loss,Test Loss,Train Accuracy,Test Accuracy
1741,0.9602182149887084,1.0769653916358948,0.7806,0.6675
1742,0.9472377181053162,1.064634382724762,0.795,0.6775
1743,0.9448972702026368,1.067018747329712,0.7956,0.67
1744,0.9422338008880616,1.0590983033180237,0.7967,0.6775
1745,0.9519744634628295,1.0554136037826538,0.7917,0.6875
1746,0.950788140296936,1.0724599361419678,0.7967,0.67
1747,0.9463825941085816,1.0638625621795654,0.7933,0.6725
1748,0.952695631980896,1.0606640577316284,0.79,0.6875
1749,0.9522185802459716,1.069438397884369,0.7903,0.6775
1750,0.949000370502472,1.057358205318451,0.7906,0.6875
1751,0.942228126525879,1.0602120757102966,0.7981,0.685
1752,0.9522233366966248,1.0611479878425598,0.7897,0.6775
1753,0.9543003559112548,1.0679673552513125,0.7919,0.6725
1754,0.9550252318382264,1.0755879878997805,0.785,0.66
1755,0.973819088935852,1.0752549171447754,0.7631,0.67
1756,0.981954550743103,1.075628697872162,0.7606,0.66
1757,1.004472553730011,1.0985025763511658,0.7347,0.64
1758,0.9832978248596193,1.0953311324119568,0.7589,0.64
1759,0.9723153233528136,1.0813665390014648,0.7697,0.66
1760,0.9672592639923095,1.087291657924652,0.7747,0.65
1761,0.9522250890731812,1.0577682852745056,0.7928,0.6825
1762,0.9591644763946532,1.070429801940918,0.7819,0.67
1763,0.954756212234497,1.065090298652649,0.7869,0.68
1764,0.9627315163612366,1.0735995769500732,0.7806,0.6675
1765,0.9690243363380432,1.0937972664833069,0.7731,0.645
1766,0.957379949092865,1.0712721347808838,0.7833,0.6725
1767,0.9587100625038149,1.0685584545135498,0.7786,0.6725
1768,0.9580442547798156,1.0624980330467224,0.7794,0.6825
1769,0.9596799492836,1.0680111646652222,0.7833,0.6725
1770,0.9557647943496704,1.0731151700019836,0.7872,0.6675
1771,0.9529196381568908,1.0691887140274048,0.7906,0.675
1772,0.9495258927345276,1.0716648697853088,0.7933,0.6675
1773,0.9452136278152464,1.0623851418495178,0.7936,0.6825
1774,0.939208197593689,1.0737126469612122,0.7997,0.66
1775,0.9521970510482788,1.0724854469299316,0.7939,0.67
1776,0.9456318497657776,1.0731902718544006,0.7958,0.66
1777,0.958412218093872,1.0609111189842224,0.7858,0.675
1778,0.9472537279129029,1.057388424873352,0.7936,0.6825
1779,0.9500457525253296,1.0583601593971252,0.7908,0.6775
1780,0.961302137374878,1.0863236784934998,0.7803,0.6475
1781,0.9844451546669006,1.0778027772903442,0.7544,0.665
1782,0.9738671064376831,1.0832144021987915,0.7681,0.6575
1783,0.960295033454895,1.0767975449562073,0.7831,0.6625
1784,0.9601262211799622,1.0662297010421753,0.7792,0.6725
1785,0.9572381258010864,1.0644049048423767,0.7819,0.6725
1786,0.95425306558609,1.0715714693069458,0.7889,0.6725
1787,0.9501224994659424,1.0622634887695312,0.7889,0.6775
1788,0.9510385036468506,1.063089370727539,0.7983,0.675
1789,0.9506169557571412,1.0670647025108335,0.7908,0.675
1790,0.9499507188796996,1.0575072765350342,0.7869,0.6825
1791,0.9580379962921144,1.07282555103302,0.7864,0.6675
1792,0.9596294641494753,1.0689298510551453,0.7864,0.67
1793,0.9480448126792907,1.0683728456497192,0.7956,0.665
1794,0.9497666478157044,1.0657604336738586,0.79,0.6775
1795,0.9474508404731752,1.0710498094558716,0.7928,0.67
1796,0.9485050678253174,1.077591359615326,0.7964,0.6625
1797,0.9457310199737547,1.0660005807876587,0.7986,0.6725
1798,0.94130220413208,1.067304015159607,0.7992,0.6725
1799,0.9498783349990844,1.070060133934021,0.7897,0.665
1800,0.9550297498703004,1.0712328553199768,0.7881,0.67
1801,0.9536312699317931,1.0648412108421326,0.7853,0.6775
1802,0.9518582940101624,1.0684118270874023,0.7914,0.67
1803,0.9462751150131226,1.0699670910835266,0.7961,0.6725
1804,0.9387844443321228,1.056958258152008,0.8011,0.685
1805,0.9461413025856018,1.0512908697128296,0.7975,0.69
1806,0.949111008644104,1.0630908012390137,0.7947,0.675
1807,0.9437144160270692,1.06458181142807,0.7964,0.675
1808,0.9498579025268554,1.0653114318847656,0.7911,0.675
1809,0.9567098259925844,1.0777143836021423,0.7892,0.66
1810,0.945711076259613,1.073449969291687,0.7967,0.6575
1811,0.9463683128356932,1.0606249570846558,0.8008,0.6775
1812,0.9473980784416198,1.0693950653076172,0.7906,0.67
1813,0.947646152973175,1.06382018327713,0.795,0.67
1814,0.9426816821098328,1.0480364561080933,0.8019,0.695
1815,0.9423253893852234,1.0506364107131958,0.8022,0.695
1816,0.9439839124679564,1.0587565898895264,0.8011,0.6875
1817,0.9454266667366028,1.0614007115364077,0.7928,0.675
1818,0.9447165608406068,1.0519688725471497,0.7942,0.6925
1819,0.9406790852546691,1.0617260336875916,0.7986,0.6775
1820,0.9435801386833192,1.0642799139022827,0.8025,0.6775
1821,0.9417505860328674,1.057401180267334,0.7975,0.685
1822,0.9404630661010742,1.0614286661148071,0.8019,0.6725
1823,0.9433183073997498,1.0643779039382937,0.8017,0.6775
1824,0.9460317254066468,1.0618232488632202,0.7983,0.6775
1825,0.9477234601974488,1.0567792654037476,0.7992,0.68
1826,0.9454700469970704,1.053276777267456,0.7969,0.69
1827,0.9611952543258668,1.063961625099182,0.7819,0.68
1828,0.9630614638328552,1.0791006088256836,0.7814,0.66
1829,0.9555917382240297,1.066575288772583,0.7856,0.68
1830,0.9549031496047974,1.0691663026809692,0.7872,0.6725
1831,0.9493267178535462,1.0594037771224976,0.7936,0.68
1832,0.9549146294593812,1.0684038400650024,0.7864,0.6725
1833,0.9565678596496582,1.0727161169052124,0.7872,0.67
1834,0.9462852239608764,1.082650065422058,0.7958,0.6575
1835,0.9454775929450988,1.073046863079071,0.8003,0.665
1836,0.9566789150238038,1.0725188851356506,0.7903,0.67
1837,0.9619788646697998,1.062150478363037,0.7839,0.6875
1838,0.9555235981941224,1.073459804058075,0.7878,0.66
1839,0.950693380832672,1.062667429447174,0.7856,0.6775
1840,0.9578929543495178,1.0758366584777832,0.78,0.665
1841,0.961115312576294,1.0737311840057373,0.7833,0.67
1842,0.9510474920272828,1.0791070461273191,0.7861,0.6575
1843,0.9515027165412904,1.0643184781074524,0.7906,0.6775
1844,0.9540058255195618,1.0651763081550598,0.7883,0.675
1845,0.953070867061615,1.0820385813713074,0.7878,0.6575
1846,0.9512348175048828,1.051732063293457,0.7908,0.695
1847,0.952640461921692,1.0677084922790527,0.7919,0.6775
1848,0.9541538000106812,1.0789923071861267,0.7831,0.665
1849,0.968692433834076,1.0605933666229248,0.7772,0.68
1850,0.95217022895813,1.0757918953895569,0.7914,0.665
1851,0.960321056842804,1.0651817917823792,0.7797,0.6775
1852,0.9611562490463256,1.061449110507965,0.7781,0.68
1853,0.9492583394050598,1.0675559639930725,0.7908,0.6675
1854,0.95169038772583,1.053868293762207,0.7928,0.6925
1855,0.9497717976570128,1.0619749426841736,0.7931,0.6775
1856,0.945089852809906,1.0605178475379944,0.7981,0.685
1857,0.9540232181549072,1.0803667902946472,0.7875,0.6625
1858,0.9418609857559204,1.0537313222885132,0.7997,0.6825
1859,0.9473702073097228,1.061526358127594,0.7956,0.6875
1860,0.9548556327819824,1.0628225803375244,0.7883,0.68
1861,0.945512843132019,1.0625531077384949,0.7964,0.68
1862,0.9485899329185484,1.0648202300071716,0.7956,0.675
1863,0.9447964787483216,1.0781049728393557,0.7956,0.6625
1864,0.9541216015815734,1.0892937779426577,0.7892,0.65
1865,0.9448175191879272,1.0614972710609436,0.7983,0.675
1866,0.9536660194396972,1.0657091736793518,0.7892,0.6675
1867,0.9494777083396913,1.0468888878822329,0.7906,0.695
1868,0.94328670501709,1.0673052072525024,0.8,0.675
1869,0.9373273372650146,1.0636444091796875,0.8031,0.6775
1870,0.945729911327362,1.0707491040229795,0.7967,0.6675
1871,0.9478288412094116,1.070042610168457,0.7972,0.675
1872,0.9525990605354308,1.0735386610031128,0.7864,0.67
1873,0.9491171360015868,1.0681272149086,0.795,0.6725
1874,0.9654285669326782,1.059225767850876,0.7769,0.6875
1875,0.9713747501373292,1.0743006467819214,0.7692,0.6675
1876,0.9642615914344788,1.069167077541351,0.7744,0.6725
1877,0.9676527261734008,1.0545538663864136,0.7736,0.69
1878,0.9661794424057006,1.0539603233337402,0.775,0.6825
1879,0.9592513918876648,1.0780126452445984,0.7828,0.6625
1880,0.9536222577095032,1.089915096759796,0.7881,0.645
1881,0.9727280855178831,1.0699461102485657,0.7703,0.6675
1882,0.9597411394119264,1.083395779132843,0.7783,0.6525
1883,0.9626969575881958,1.0867639183998108,0.7811,0.655
1884,0.9619246006011964,1.0595587491989136,0.775,0.685
1885,0.9627423882484436,1.068570911884308,0.7811,0.6775
1886,0.9507675290107728,1.0626375079154968,0.7892,0.6775
1887,0.94938485622406,1.065079152584076,0.7911,0.685
1888,0.9511317014694214,1.062850534915924,0.7939,0.675
1889,0.9470500469207764,1.054804801940918,0.7964,0.69
1890,0.9455821633338928,1.0551805198192596,0.7942,0.69
1891,0.942803430557251,1.055565357208252,0.7944,0.6875
1892,0.9458732962608336,1.074531972408295,0.7969,0.6675
1893,0.9640610575675964,1.0801745057106018,0.7811,0.665
1894,0.9514418601989746,1.0583823323249817,0.7942,0.685
1895,0.9434024333953858,1.0604471564292908,0.7986,0.6825
1896,0.9518555760383606,1.0876814723014832,0.7881,0.65
1897,0.9456053733825684,1.0759201049804688,0.7956,0.6675
1898,0.966331434249878,1.072279453277588,0.7753,0.66
1899,0.9700013279914856,1.071581482887268,0.7719,0.6675
1900,0.9682571053504944,1.0615540742874146,0.7694,0.6825
1901,0.961779236793518,1.0786357522010803,0.7814,0.6575
1902,0.9651561617851258,1.071431040763855,0.7794,0.67
1903,0.9612366199493408,1.069316327571869,0.7853,0.6775
1904,0.9570222616195678,1.0766775608062744,0.7878,0.6625
1905,0.9484626173973084,1.077443778514862,0.7931,0.6625
1906,0.9622156262397766,1.0780302286148071,0.7822,0.6575
1907,0.9564228773117064,1.0694521069526672,0.7817,0.6775
1908,0.968139350414276,1.0652340054512024,0.7747,0.6775
1909,0.9581277966499328,1.07848459482193,0.7831,0.6675
1910,0.9574549794197084,1.0832685828208923,0.7858,0.6575
1911,0.9588395476341248,1.0720787644386292,0.7883,0.6725
1912,0.9582566857337952,1.0761301517486572,0.7872,0.66
1913,0.9512930750846864,1.078791618347168,0.7922,0.6575
1914,0.9528298258781434,1.075646460056305,0.7886,0.665
1915,0.9460620045661926,1.064671754837036,0.7958,0.675
1916,0.9449482560157776,1.0571087002754211,0.7997,0.6825
1917,0.945643675327301,1.0523203909397123,0.7975,0.685
1918,0.9473345875740052,1.0519790649414062,0.7978,0.6925
1919,0.9420080542564392,1.0510380268096924,0.8003,0.6875
1920,0.9443748474121094,1.0676808953285215,0.8003,0.67
1921,0.9464423298835756,1.063459038734436,0.795,0.6725
1922,0.950275993347168,1.0630381107330322,0.7936,0.68
1923,0.9449416995048524,1.0664896965026855,0.7992,0.6725
1924,0.9450685143470764,1.0651615858078003,0.8,0.6725
1925,0.9464739799499512,1.0643949508666992,0.7964,0.675
1926,0.9390217185020446,1.0604060888290403,0.8019,0.6775
1927,0.9419054865837098,1.0500311255455017,0.8033,0.6925
1928,0.9566393613815308,1.0663468837738037,0.7828,0.6775
1929,0.9589048862457276,1.0679340362548828,0.7831,0.6725
1930,0.9679659128189086,1.0577290058135986,0.7783,0.6875
1931,0.9562490344047546,1.0695257782936096,0.7856,0.6625
1932,0.957833194732666,1.0857222080230713,0.7878,0.65
1933,0.961817729473114,1.0707061886787417,0.78,0.67
1934,0.9575724959373474,1.0888934135437012,0.7864,0.6425
1935,0.9558549642562866,1.0709667801856997,0.7831,0.67
1936,0.9567947864532472,1.0529384016990662,0.7867,0.69
1937,0.9519118666648864,1.0760226249694824,0.7836,0.655
1938,0.9539116740226744,1.0726890563964844,0.7839,0.67
1939,0.952806031703949,1.0722404718399048,0.7881,0.665
1940,0.9536745309829712,1.0646562576293943,0.79,0.68
1941,0.9591341495513916,1.078045666217804,0.7828,0.6625
1942,0.9689707159996032,1.055736243724823,0.7664,0.6825
1943,0.9669931650161744,1.0829489827156067,0.7764,0.6575
1944,0.9617073893547058,1.0754045844078064,0.7822,0.665
1945,0.955053198337555,1.0682335495948792,0.7878,0.67
1946,0.9448952436447144,1.0643908977508545,0.7975,0.67
1947,0.9527334570884703,1.0675270557403564,0.7922,0.6725
1948,0.9565396666526794,1.0655869245529177,0.7833,0.6725
1949,0.9600169897079468,1.087602615356445,0.7786,0.6525
1950,0.950459086894989,1.060796141624451,0.7894,0.6775
1951,0.9533337473869324,1.0678086280822754,0.7939,0.6675
1952,0.9491570830345154,1.0699281692504885,0.7897,0.665
1953,0.9550856471061706,1.0579864978790283,0.7856,0.6825
1954,0.9483413100242616,1.0628163814544678,0.7944,0.675
1955,0.9420304536819458,1.0718454718589785,0.8008,0.6675
1956,0.9466670393943788,1.0862478613853457,0.7953,0.6575
1957,0.9509509205818176,1.0809432864189148,0.7942,0.6625
1958,0.9438440084457398,1.0694801211357117,0.7989,0.6725
1959,0.9391932368278504,1.054383397102356,0.8056,0.685
1960,0.9401301741600036,1.06160569190979,0.8031,0.675
1961,0.9409001111984252,1.055935025215149,0.8033,0.6825
1962,0.9473497152328492,1.067085325717926,0.7992,0.6775
1963,0.939732265472412,1.0651289820671082,0.8003,0.675
1964,0.9455227255821228,1.0686662793159485,0.8006,0.67
1965,0.9418407917022704,1.0651870369911194,0.8061,0.6725
1966,0.9404286503791808,1.0621963739395142,0.8056,0.68
1967,0.9378067135810852,1.0537371039390564,0.8042,0.6875
1968,0.9481594324111938,1.0613408088684082,0.7992,0.6825
1969,0.9466033339500428,1.0701243877410889,0.7983,0.66
1970,0.9398710012435914,1.0633549094200134,0.8028,0.67
1971,0.949208962917328,1.0794844031333923,0.7953,0.6575
1972,0.952731704711914,1.0663862824440002,0.7919,0.6725
1973,0.9541339039802552,1.087327003479004,0.7886,0.6525
1974,0.9471749186515808,1.0738636255264282,0.7992,0.6675
1975,0.9431307196617128,1.0645330548286438,0.8031,0.6775
1976,0.9409564852714538,1.0633866786956787,0.7983,0.675
1977,0.954425048828125,1.063101053237915,0.7883,0.6725
1978,0.9529454231262208,1.076460897922516,0.7897,0.6625
1979,0.9533899903297424,1.0684868097305298,0.7931,0.6725
1980,0.9384717106819151,1.0652584433555603,0.8006,0.6725
1981,0.9418519854545592,1.0715733766555786,0.7983,0.6675
1982,0.9418972730636596,1.0629216432571411,0.8022,0.685
1983,0.9407597064971924,1.0583990812301636,0.8039,0.685
1984,0.9400487422943116,1.0552632808685305,0.7994,0.69
1985,0.9349995136260988,1.062009871006012,0.8042,0.68
1986,0.9410680532455444,1.0621871948242188,0.8047,0.6775
1987,0.9439462661743164,1.0663021802902222,0.7933,0.675
1988,0.9484729886054992,1.068669855594635,0.7911,0.67
1989,0.9435990571975708,1.075957477092743,0.7947,0.665
1990,0.9534123420715332,1.077373445034027,0.7903,0.665
1991,0.9511942982673643,1.063556969165802,0.7883,0.6725
1992,0.9522613167762756,1.0817347168922424,0.7931,0.655
1993,0.9418079257011414,1.0780580043792725,0.7978,0.66
1994,0.9419857263565063,1.0622623562812803,0.7989,0.68
1995,0.9390027761459352,1.076048731803894,0.8039,0.6625
1996,0.9365035057067872,1.0695610642433169,0.8044,0.665
1997,0.9474676370620728,1.066612720489502,0.7944,0.6775
1998,0.9455596804618835,1.07328063249588,0.7964,0.67
1999,0.9463487386703492,1.0762217044830322,0.7981,0.6675
2000,0.9504135370254516,1.0779640674591064,0.7914,0.66
2001,0.9523832321166992,1.075725793838501,0.7914,0.66
2002,0.9563458561897278,1.0869829058647156,0.7897,0.65
2003,0.9532504439353944,1.0851264595985413,0.7872,0.65
2004,0.9546775579452514,1.065564125776291,0.7903,0.6775
2005,0.9647413969039916,1.0794710218906405,0.7786,0.6625
2006,0.950361144542694,1.0700563788414,0.7969,0.665
2007,0.9437864422798156,1.076813817024231,0.795,0.6675
2008,0.94773668050766,1.064996600151062,0.7967,0.675
2009,0.9537423610687256,1.0696080327033997,0.7894,0.67
2010,0.9557811379432678,1.0767000913619995,0.7847,0.665
2011,0.9493774533271788,1.0698407292366028,0.7903,0.665
2012,0.9496605277061464,1.072975516319275,0.7894,0.6625
2013,0.9603314757347108,1.0686258673667908,0.7778,0.67
2014,0.9557790637016296,1.071014165878296,0.7878,0.675
2015,0.962862205505371,1.065919816493988,0.7753,0.68
2016,0.952554416656494,1.0716607570648191,0.7911,0.67
2017,0.9540805578231812,1.0691582560539246,0.7853,0.67
2018,0.9547738313674928,1.0620421767234802,0.7869,0.68
2019,0.9532700061798096,1.074721872806549,0.7894,0.67
2020,0.9530819535255431,1.0653448104858398,0.7925,0.6775
2021,0.9508179545402526,1.0649476051330566,0.7922,0.6725
2022,0.9439894437789916,1.0767826437950134,0.7986,0.665
2023,0.957105028629303,1.0675619840621948,0.7897,0.6725
2024,0.940929925441742,1.0775983929634094,0.8011,0.6675
2025,0.9499521613121032,1.078671932220459,0.795,0.6625
2026,0.9718584775924682,1.0719128251075745,0.7711,0.6675
2027,0.9478910088539124,1.0619874000549316,0.7936,0.67
2028,0.9493913173675536,1.0583597421646118,0.7914,0.6875
2029,0.9458005785942076,1.0650840401649475,0.7983,0.6775
2030,0.9408319592475892,1.0711198449134829,0.8,0.665
2031,0.9462897896766662,1.0622124075889587,0.7956,0.68
2032,0.9460323095321655,1.063832938671112,0.7961,0.68
2033,0.9482677698135376,1.078108012676239,0.7975,0.66
2034,0.9476661086082458,1.0563249588012695,0.7967,0.685
2035,0.9471874237060548,1.077992558479309,0.7956,0.6625
2036,0.9516735315322876,1.0677258372306824,0.7869,0.6775
2037,0.9642516255378724,1.0818243026733398,0.7778,0.6625
2038,0.9643283724784852,1.068107008934021,0.7792,0.6725
2039,0.9510751128196716,1.0689905285835266,0.7947,0.67
2040,0.9502074480056762,1.0689538717269895,0.7906,0.675
2041,0.9518372178077698,1.070252001285553,0.7869,0.675
2042,0.95759459733963,1.0881087183952332,0.7844,0.645
2043,0.9772121667861938,1.0873889923095703,0.7711,0.655
2044,0.9620145559310912,1.073418140411377,0.78,0.6675
2045,0.9620216488838196,1.0781216025352478,0.7806,0.6625
2046,0.9473275780677796,1.0686572194099426,0.7975,0.6675
2047,0.9486502170562744,1.0811007022857666,0.7892,0.6575
2048,0.9578359603881836,1.0689885020256042,0.7872,0.675
2049,0.9503511190414428,1.0738954544067385,0.7903,0.67
2050,0.9553735017776488,1.072528898715973,0.7894,0.6725
2051,0.9470706701278686,1.0619441270828247,0.7944,0.6775
2052,0.9495665907859804,1.0825419425964355,0.79,0.65
2053,0.956363308429718,1.067509651184082,0.79,0.6775
2054,0.9537247538566588,1.080097496509552,0.7922,0.655
2055,0.9457689642906189,1.0730279684066772,0.7958,0.6725
2056,0.936280357837677,1.0636590719223022,0.8075,0.675
2057,0.9436407804489136,1.072223663330078,0.7981,0.6675
2058,0.9420244574546814,1.0679185390472412,0.8014,0.6675
2059,0.9497902989387512,1.0735920071601868,0.7958,0.665
2060,0.9464503288269044,1.0671459436416626,0.7967,0.68
2061,0.9411152362823486,1.0611364841461182,0.7972,0.68
2062,0.9408857464790344,1.066429615020752,0.7989,0.6725
2063,0.945218586921692,1.0649067163467407,0.7975,0.675
2064,0.9421658039093016,1.0606101155281067,0.8014,0.6775
2065,0.9529917120933532,1.0872269868850708,0.7839,0.6525
2066,0.943778395652771,1.078645884990692,0.7922,0.665
2067,0.9499277114868164,1.0732303261756897,0.7917,0.665
2068,0.9504037261009216,1.063968300819397,0.7956,0.6775
2069,0.9445735335350036,1.055599331855774,0.7936,0.68
2070,0.9468860030174256,1.054795503616333,0.7975,0.69
2071,0.9529860019683838,1.068694531917572,0.7914,0.6675
2072,0.9428369522094726,1.069651484489441,0.8006,0.67
2073,0.9405754327774049,1.0732740759849548,0.8044,0.6675
2074,0.9455142140388488,1.073857069015503,0.795,0.665
2075,0.956890320777893,1.0854975581169128,0.7858,0.6525
2076,0.9551045298576356,1.0835925936698914,0.7922,0.655
2077,0.9410046815872192,1.0795310735702517,0.7994,0.6625
2078,0.946940529346466,1.0754610300064087,0.7989,0.67
2079,0.9519022822380064,1.079614281654358,0.7872,0.655
2080,0.9529053807258606,1.0883392095565796,0.7906,0.6475
2081,0.9562162041664124,1.0760974287986755,0.7836,0.6625
2082,0.949294090270996,1.0683814883232117,0.7944,0.6725
2083,0.9539953112602234,1.0695906281471252,0.7883,0.67
2084,0.9453580498695372,1.0780998468399048,0.7961,0.6625
2085,0.9449546694755554,1.073087215423584,0.7983,0.6675
2086,0.9404221892356872,1.072050929069519,0.7975,0.67
2087,0.9367833614349366,1.0699885487556458,0.7983,0.665
2088,0.9443970322608948,1.0714300274848938,0.7969,0.6775
2089,0.9404264211654664,1.060415804386139,0.8019,0.6875
2090,0.9425540685653686,1.0617433190345764,0.8,0.68
2091,0.9401689529418944,1.0686321258544922,0.8008,0.67
2092,0.940817654132843,1.0677777528762815,0.8039,0.675
2093,0.9480127215385435,1.0685651302337646,0.7972,0.6675
2094,0.9521921396255492,1.0707440376281738,0.7914,0.6725
2095,0.9535230994224548,1.0581095814704895,0.7847,0.685
2096,0.953828537464142,1.0710635781288147,0.7903,0.6725
2097,0.9501195549964904,1.0765111446380615,0.7939,0.665
2098,0.9506140112876892,1.080824077129364,0.7883,0.66
2099,0.955117154121399,1.088611721992493,0.7836,0.655
2100,0.952754557132721,1.0695473551750183,0.7908,0.675
2101,0.9507194995880128,1.068572998046875,0.795,0.6725
2102,0.9502517938613892,1.0676018595695496,0.7925,0.6725
2103,0.975417947769165,1.0965042114257812,0.7689,0.6375
2104,0.960013735294342,1.0646931529045105,0.7864,0.6725
2105,0.9483544588088988,1.0708729028701782,0.7908,0.6675
2106,0.9540284037590028,1.067882061004639,0.7875,0.67
2107,0.9478223085403442,1.0758368372917175,0.7944,0.66
2108,0.945327925682068,1.0724592804908752,0.7953,0.6675
2109,0.9360289335250854,1.0705110430717468,0.7994,0.67
2110,0.9467610716819764,1.075010359287262,0.8017,0.6675
2111,0.9450056791305542,1.0774031281471252,0.7961,0.6625
2112,0.9489166140556335,1.0768771767616272,0.7925,0.665
2113,0.9481733679771424,1.089993238449097,0.7922,0.65
2114,0.9453968644142152,1.0664587616920471,0.7961,0.675
2115,0.9490551829338074,1.0599993467330933,0.7944,0.685
2116,0.9454077005386352,1.0576793253421783,0.8,0.685
2117,0.9539945483207702,1.0733001232147217,0.7889,0.6675
2118,0.9418478369712828,1.0671759843826294,0.8,0.6725
2119,0.9390115857124328,1.069364368915558,0.8022,0.6675
2120,0.9380996227264404,1.0624356269836426,0.8067,0.68
2121,0.9366951823234558,1.0625982284545898,0.8058,0.675
2122,0.9510212302207948,1.0675567388534546,0.7928,0.6775
2123,0.9607793927192688,1.053319811820984,0.7806,0.69
2124,0.9590545773506164,1.0659517049789429,0.7847,0.675
2125,0.9550458550453186,1.0689690709114077,0.7881,0.67
2126,0.9477136015892028,1.076890766620636,0.7925,0.6675
2127,0.9477585315704344,1.0836609601974487,0.7958,0.6575
2128,0.943240475654602,1.0749319791793823,0.8008,0.665
2129,0.9522149562835692,1.063567280769348,0.7908,0.68
2130,0.9455936551094056,1.0724779963493347,0.8008,0.67
2131,0.9449057698249816,1.0680245757102966,0.7989,0.6725
2132,0.9336898446083068,1.0630473494529724,0.8078,0.6775
2133,0.9366191864013672,1.0640236735343933,0.8081,0.68
2134,0.9402950406074524,1.0629564225673676,0.8014,0.6825
2135,0.936359453201294,1.075272023677826,0.8028,0.6625
2136,0.946473228931427,1.0703070759773254,0.7983,0.6675
2137,0.9441227436065672,1.0658180713653564,0.8,0.675
2138,0.9423673510551452,1.0664387345314026,0.8011,0.6675
2139,0.9433001160621644,1.0595135688781738,0.8003,0.6775
2140,0.9355584263801576,1.0686050653457642,0.8044,0.665
2141,0.9356761574745178,1.059716820716858,0.8067,0.6825
2142,0.9372081160545348,1.0554584860801697,0.8031,0.69
2143,0.9398010969161988,1.063561737537384,0.805,0.6775
2144,0.937007451057434,1.0618435740470886,0.8069,0.6825
2145,0.9436463594436646,1.0708916187286377,0.8022,0.665
2146,0.9428557991981508,1.0657163858413696,0.8033,0.6775
2147,0.9425323128700256,1.0778788924217224,0.7994,0.6625
2148,0.9391420364379884,1.0698384046554563,0.8058,0.6675
2149,0.9379653215408326,1.0571339130401611,0.8019,0.6925
2150,0.9346665143966676,1.0612412691116333,0.8031,0.6825
2151,0.939936637878418,1.0634039640426636,0.8042,0.675
2152,0.9422443032264708,1.056148797273636,0.8017,0.6825
2153,0.9409425497055054,1.0683082938194275,0.8025,0.665
2154,0.946520221233368,1.061736524105072,0.7953,0.68
2155,0.945541536808014,1.076648771762848,0.7997,0.6625
2156,0.9496612429618836,1.073083609342575,0.7978,0.66
2157,0.947235894203186,1.0673226714134216,0.8,0.67
2158,0.9461522936820984,1.0668069124221802,0.7939,0.675
2159,0.94304518699646,1.0731968879699707,0.795,0.67
2160,0.942880916595459,1.0764402151107788,0.7981,0.66
2161,0.949060595035553,1.0647289156913755,0.7989,0.675
2162,0.9406616926193238,1.0715181827545166,0.8033,0.665
2163,0.9386519908905028,1.073442041873932,0.8067,0.67
2164,0.9352956652641295,1.0626547932624817,0.8058,0.68
2165,0.9530831813812256,1.061838686466217,0.7914,0.6825
2166,0.9675801992416382,1.0858250856399536,0.7714,0.66
2167,0.9476608633995056,1.075099229812622,0.7919,0.66
2168,0.9508038759231568,1.0668506026268003,0.7961,0.675
2169,0.9345287442207336,1.071208953857422,0.8075,0.6575
2170,0.9408500552177428,1.0623809099197388,0.8011,0.675
2171,0.9410974860191346,1.057085633277893,0.8044,0.69
2172,0.945093274116516,1.063240647315979,0.7997,0.675
2173,0.9351800203323364,1.0674785375595093,0.8067,0.6725
2174,0.945985746383667,1.0583943724632263,0.7969,0.6875
2175,0.9532249212265016,1.0682958364486694,0.7914,0.67
2176,0.9466336369514464,1.0564918518066406,0.8022,0.6825
2177,0.9516662359237672,1.0671738386154177,0.7869,0.6775
2178,0.9492046117782592,1.057938039302826,0.7919,0.6875
2179,0.9555289387702942,1.0803999304771423,0.7872,0.655
2180,0.9379233598709108,1.067255198955536,0.8006,0.67
2181,0.941045880317688,1.0638313293457031,0.8028,0.675
2182,0.9404709577560424,1.060189127922058,0.8031,0.68
2183,0.9376688599586488,1.0576130747795105,0.8075,0.68
2184,0.9309974670410156,1.0619971752166748,0.8089,0.6825
2185,0.9338604927062988,1.059091567993164,0.8042,0.685
2186,0.949921190738678,1.0795973539352417,0.7975,0.66
2187,0.9397501111030578,1.0627325177192688,0.8025,0.6775
2188,0.9358205676078796,1.0591719150543213,0.8061,0.685
2189,0.9372439861297608,1.0735909342765808,0.7994,0.665
2190,0.9396716475486756,1.0667129158973694,0.8022,0.675
2191,0.9322468876838684,1.0644111037254331,0.8053,0.675
2192,0.9447333574295044,1.0688931941986084,0.7972,0.67
2193,0.9402325987815856,1.069279432296753,0.8036,0.67
2194,0.932235586643219,1.080756962299347,0.8069,0.6525
2195,0.9288620591163635,1.06920063495636,0.8117,0.6725
2196,0.9434287309646606,1.05598646402359,0.7944,0.69
2197,0.9469484806060792,1.0706506371498108,0.7956,0.6725
2198,0.9399722337722778,1.0673440098762512,0.8019,0.67
2199,0.931410801410675,1.067174255847931,0.8108,0.67
2200,0.935763680934906,1.0738056898117063,0.8083,0.6675
2201,0.9347067236900328,1.0770946145057678,0.81,0.6675
2202,0.9414664745330812,1.0600770115852356,0.7986,0.6875
2203,0.9365530729293824,1.0716646313667295,0.8081,0.67
2204,0.9431971669197082,1.0853486061096191,0.7983,0.655
2205,0.9454184412956238,1.0759199261665344,0.7944,0.67
2206,0.9386484622955322,1.0699480772018433,0.8036,0.67
