Train Loss,Test Loss,Train Accuracy,Test Accuracy
1.0740382432937623,1.1072081923484802,0.663611114025116,0.6200000047683716
1.0717462301254272,1.0817704796791077,0.6663889288902283,0.6549999713897705
1.0723434209823608,1.1047151684761047,0.6700000166893005,0.6274999976158142
1.0696336269378661,1.1025187373161316,0.6697222590446472,0.6349999904632568
1.072678303718567,1.0914967954158783,0.6688889265060425,0.6399999856948853
1.0647623538970947,1.0964665412902832,0.6763889193534851,0.637499988079071
1.0881758689880372,1.1260905861854553,0.6505555510520935,0.612500011920929
1.0873304605484009,1.0859016180038452,0.6541666984558105,0.6474999785423279
1.081042742729187,1.111937940120697,0.6575000286102295,0.6349999904632568
1.0941647052764893,1.0614475309848785,0.65583336353302,0.6775000095367432
1.0859145164489745,1.1131041646003723,0.6511111259460449,0.6225000023841858
1.0819515705108642,1.0590782761573792,0.6569444537162781,0.6825000047683716
1.076083278656006,1.091742753982544,0.6638889312744141,0.6474999785423279
1.0758160591125487,1.0809428691864014,0.6702777743339539,0.6524999737739563
1.0642226696014405,1.0933610796928406,0.6741666793823242,0.637499988079071
1.0531113386154174,1.0815097093582153,0.6855555772781372,0.6549999713897705
1.0604103326797485,1.09075266122818,0.6808333396911621,0.6499999761581421
1.0661285400390625,1.071674406528473,0.6763889193534851,0.6649999618530273
1.0655958890914916,1.0941653847694397,0.6827778220176697,0.6449999809265137
1.0560066461563111,1.070361614227295,0.6816666722297668,0.6649999618530273
1.0482359409332276,1.0780130624771118,0.6930555701255798,0.6624999642372131
1.0489803791046142,1.0744127035140991,0.6983333230018616,0.6649999618530273
1.0484838485717773,1.082996904850006,0.6961111426353455,0.6524999737739563
1.0491778612136842,1.0806355476379395,0.6941666603088379,0.6674999594688416
1.0689523935317993,1.067348599433899,0.6780555844306946,0.6699999570846558
1.048078727722168,1.0835204720497131,0.6919444799423218,0.6624999642372131
1.0605329275131226,1.0730666518211365,0.6819444894790649,0.6624999642372131
1.055584692955017,1.0869351029396057,0.6936111450195312,0.6474999785423279
1.0580409049987793,1.082936704158783,0.6838889122009277,0.6624999642372131
1.0715691089630126,1.0675588846206665,0.6772222518920898,0.6699999570846558
1.072132444381714,1.0851243138313293,0.6683333516120911,0.6624999642372131
1.0550826787948608,1.0520659685134888,0.6869444847106934,0.6825000047683716
1.0435685396194458,1.0627119541168213,0.6924999952316284,0.6699999570846558
1.0617655038833618,1.096670150756836,0.679444432258606,0.6474999785423279
1.0535826206207275,1.0657302737236023,0.6933333277702332,0.675000011920929
1.0475560665130614,1.0780507922172546,0.6972222328186035,0.6574999690055847
1.0430835485458374,1.071903109550476,0.7005555629730225,0.6699999570846558
1.0595229625701905,1.1050298810005188,0.6805555820465088,0.625
1.060088539123535,1.0861466526985168,0.6808333396911621,0.6474999785423279
1.056547498703003,1.0889783203601837,0.6877778172492981,0.6549999713897705
1.0441842079162598,1.0411036610603333,0.6861111521720886,0.7049999833106995
1.053338074684143,1.0989019274711609,0.6861111521720886,0.6399999856948853
1.0358038663864135,1.0702210068702698,0.7080555558204651,0.6674999594688416
1.0323623776435853,1.083933711051941,0.7091667056083679,0.6549999713897705
1.0346094131469727,1.0800217986106873,0.7136111259460449,0.6599999666213989
1.028807020187378,1.0669462084770203,0.714722216129303,0.6725000143051147
1.0237371325492859,1.0741409063339233,0.714722216129303,0.6725000143051147
1.0252221941947937,1.0816388726234436,0.721666693687439,0.6574999690055847
1.0217880368232728,1.0832035541534424,0.7163888812065125,0.6574999690055847
1.0225774884223937,1.0795341730117798,0.7211111187934875,0.6624999642372131
1.0204316258430481,1.081848919391632,0.7177777886390686,0.6574999690055847
1.0453848481178283,1.0837132930755615,0.7033333778381348,0.6549999713897705
1.0328641653060913,1.0706360936164856,0.7100000381469727,0.675000011920929
1.0239357948303223,1.0710549354553223,0.7236111164093018,0.6699999570846558
1.0214686155319215,1.0801936388015747,0.7180555462837219,0.6624999642372131
1.0359993696212768,1.0842569470405579,0.7122222185134888,0.6649999618530273
1.0259527325630189,1.0821951627731323,0.7125000357627869,0.6599999666213989
1.0286376357078553,1.0769023299217224,0.71833336353302,0.6674999594688416
1.022772216796875,1.0748931169509888,0.7258333563804626,0.6725000143051147
1.0251286268234252,1.0737592577934265,0.7238889336585999,0.6674999594688416
1.0242226839065551,1.0670611262321472,0.7219444513320923,0.6725000143051147
1.0176526427268981,1.079916775226593,0.7241666913032532,0.6624999642372131
1.01437805891037,1.088500201702118,0.726111114025116,0.6499999761581421
1.0248148322105408,1.0798088312149048,0.7111111283302307,0.6574999690055847
1.0519563198089599,1.0789335370063782,0.695555567741394,0.6624999642372131
1.036328673362732,1.0696802735328674,0.7108333706855774,0.6725000143051147
1.037808609008789,1.085708737373352,0.705833375453949,0.6499999761581421
1.0367920041084289,1.1005083322525024,0.7061111330986023,0.6449999809265137
1.0439311981201171,1.0761263966560364,0.7041667103767395,0.6624999642372131
1.0181628942489624,1.0815597176551819,0.7247222661972046,0.6624999642372131
1.0278690099716186,1.0805804133415222,0.7188888788223267,0.6574999690055847
1.0117165327072144,1.0869449377059937,0.7300000190734863,0.6499999761581421
1.0173675417900085,1.0852024555206299,0.7319444417953491,0.6599999666213989
1.0192352056503295,1.0814977288246155,0.7252777814865112,0.6649999618530273
1.0076755285263062,1.0838435888290405,0.7327777743339539,0.6574999690055847
1.0127554893493653,1.0826429724693298,0.7363889217376709,0.6574999690055847
1.0200482606887817,1.0669201016426086,0.729722261428833,0.675000011920929
1.0154046416282654,1.0911611318588257,0.7275000214576721,0.6474999785423279
1.0098489761352538,1.0785481929779053,0.7325000166893005,0.6674999594688416
1.0046993374824524,1.0732781887054443,0.7372222542762756,0.675000011920929
1.0146790742874146,1.084424912929535,0.7269444465637207,0.6524999737739563
1.0073135018348693,1.069654941558838,0.733055591583252,0.675000011920929
1.0070932149887084,1.0773479342460632,0.7377777695655823,0.6624999642372131
1.004871928691864,1.077574610710144,0.7419444918632507,0.6624999642372131
1.0058423280715942,1.0815879702568054,0.7383333444595337,0.6624999642372131
0.9987732768058777,1.0796472430229187,0.742222249507904,0.6624999642372131
1.0052626967430114,1.0924111604690552,0.7358333468437195,0.6449999809265137
1.0026810765266418,1.0858056843280792,0.737500011920929,0.6574999690055847
1.001879334449768,1.0896791219711304,0.7419444918632507,0.6499999761581421
1.0084499359130858,1.0866712927818298,0.7283333539962769,0.6574999690055847
1.008811068534851,1.086919903755188,0.73416668176651,0.6474999785423279
1.0072532773017884,1.0770588517189026,0.737500011920929,0.6674999594688416
1.0010430216789246,1.0833419561386108,0.7394444346427917,0.6549999713897705
1.010592555999756,1.086612045764923,0.73416668176651,0.6574999690055847
1.0036031007766724,1.0957351326942444,0.7383333444595337,0.6449999809265137
1.0034813046455384,1.081889271736145,0.738611102104187,0.6574999690055847
1.010730755329132,1.0842670500278473,0.733055591583252,0.6574999690055847
1.0095306158065795,1.062460482120514,0.7333333492279053,0.6850000023841858
1.0148417711257935,1.066817045211792,0.7316666841506958,0.6725000143051147
1.0092169404029847,1.0784791707992554,0.7311111092567444,0.6624999642372131
1.001864218711853,1.087051808834076,0.7369444370269775,0.6524999737739563
1.0085809111595154,1.0724489092826843,0.7338889241218567,0.6649999618530273
1.007531726360321,1.0646374821662903,0.7391666769981384,0.675000011920929
1.0099196672439574,1.079721987247467,0.7322222590446472,0.6574999690055847
1.007666862010956,1.0758338570594788,0.7369444370269775,0.6674999594688416
1.004373812675476,1.075360119342804,0.7377777695655823,0.6699999570846558
0.9992287635803223,1.0772345662117004,0.7436111569404602,0.6624999642372131
1.0096102952957153,1.0722821950912476,0.7358333468437195,0.6725000143051147
1.0001055240631103,1.0672273635864258,0.7441666722297668,0.6800000071525574
1.0039471507072448,1.0774367451667786,0.7383333444595337,0.6599999666213989
1.0087003350257873,1.085030436515808,0.737500011920929,0.6599999666213989
1.0039816856384278,1.0840150713920593,0.7430555820465088,0.6524999737739563
0.9957040786743164,1.0769364833831787,0.7458333373069763,0.6649999618530273
1.0027385354042053,1.0746126770973206,0.7433333396911621,0.6674999594688416
0.993147337436676,1.0777716040611267,0.746666669845581,0.6624999642372131
0.9971225380897522,1.0752110481262207,0.7472222447395325,0.6624999642372131
1.0010290622711182,1.0748847126960754,0.7405555844306946,0.6599999666213989
0.9919211268424988,1.0770146250724792,0.7461111545562744,0.6624999642372131
1.0040505051612854,1.0835890173912048,0.7397222518920898,0.6624999642372131
0.9953694224357605,1.0732648968696594,0.7475000023841858,0.6674999594688416
1.001163935661316,1.0666182041168213,0.7430555820465088,0.6699999570846558
1.00522940158844,1.063611090183258,0.7416666746139526,0.675000011920929
1.0007510781288147,1.068363219499588,0.7433333396911621,0.6699999570846558
0.9950480580329895,1.065050333738327,0.7452778220176697,0.6725000143051147
0.9970042943954468,1.0743759274482727,0.7436111569404602,0.6649999618530273
0.9989310503005981,1.0632203817367554,0.7433333396911621,0.6775000095367432
0.9964370727539062,1.0645882487297058,0.7488889098167419,0.6775000095367432
0.9981476187705993,1.0702447891235352,0.7450000047683716,0.6725000143051147
1.0010042548179627,1.0682638883590698,0.7488889098167419,0.6725000143051147
1.0008378267288207,1.0545591711997986,0.7447222471237183,0.6825000047683716
0.9993062138557434,1.0668381452560425,0.746666669845581,0.6775000095367432
0.9997592449188233,1.0792518258094788,0.7425000071525574,0.6649999618530273
1.0079279899597169,1.0649887919425964,0.7405555844306946,0.6800000071525574
1.0043599009513855,1.0654591619968414,0.7411110997200012,0.6775000095367432
1.0044300556182861,1.0793243050575256,0.7405555844306946,0.6549999713897705
1.0141312599182128,1.0819888412952423,0.7288889288902283,0.6574999690055847
1.007315742969513,1.0796042680740356,0.7336111068725586,0.6524999737739563
1.018461573123932,1.0663923621177673,0.7219444513320923,0.6775000095367432
1.0120545506477356,1.069281280040741,0.7327777743339539,0.6725000143051147
1.0122616410255432,1.082866609096527,0.7366666793823242,0.6524999737739563
1.00332053899765,1.0760162472724915,0.7394444346427917,0.6699999570846558
1.0058099985122682,1.0756444931030273,0.7419444918632507,0.6674999594688416
1.0049824714660645,1.0740009546279907,0.7369444370269775,0.6699999570846558
0.9962324857711792,1.069872796535492,0.7458333373069763,0.6699999570846558
0.9940347909927368,1.0763015151023865,0.746666669845581,0.6674999594688416
0.996956753730774,1.070987343788147,0.7497222423553467,0.675000011920929
0.995391571521759,1.058196246623993,0.7522222399711609,0.6875
0.9896787762641907,1.060645580291748,0.7519444823265076,0.6850000023841858
0.9901541113853455,1.063848614692688,0.7511111497879028,0.675000011920929
0.9948724985122681,1.0632447004318237,0.7502778172492981,0.6775000095367432
0.9919733047485352,1.0867701172828674,0.7530555725097656,0.6549999713897705
0.9923612356185914,1.069854199886322,0.756944477558136,0.6674999594688416
0.986991536617279,1.0622392296791077,0.7555555701255798,0.6775000095367432
0.9901230216026307,1.0643121600151062,0.7594444751739502,0.6850000023841858
0.9904637813568116,1.0637395977973938,0.7549999952316284,0.6800000071525574
0.9935341477394104,1.0744887590408325,0.7469444870948792,0.6624999642372131
0.9959863424301147,1.0669969320297241,0.7413889169692993,0.6725000143051147
0.98405841588974,1.0672038197517395,0.7494444847106934,0.6775000095367432
0.9827296733856201,1.0608937740325928,0.7588889002799988,0.6800000071525574
0.9963729023933411,1.0592028498649597,0.7511111497879028,0.6850000023841858
0.9981171727180481,1.0677816271781921,0.7444444894790649,0.6725000143051147
1.0020593523979187,1.072500467300415,0.7441666722297668,0.6699999570846558
0.9941824197769165,1.0741157829761505,0.7477778196334839,0.6674999594688416
1.004640531539917,1.064904510974884,0.7355555891990662,0.6800000071525574
1.0016986966133117,1.0685038566589355,0.7413889169692993,0.6725000143051147
1.001595175266266,1.0594381093978882,0.745555579662323,0.6800000071525574
0.987249493598938,1.059515655040741,0.7516666650772095,0.6825000047683716
0.9917700886726379,1.0689145922660828,0.7505555748939514,0.675000011920929
0.9937325596809388,1.053342491388321,0.7461111545562744,0.6850000023841858
1.001528787612915,1.0555999875068665,0.7358333468437195,0.6825000047683716
0.9962316155433655,1.0529438853263855,0.7430555820465088,0.6850000023841858
0.9997233152389526,1.0788553953170776,0.745555579662323,0.6649999618530273
0.998823618888855,1.0850247144699097,0.742222249507904,0.6599999666213989
1.0202254772186279,1.089000940322876,0.7222222685813904,0.6499999761581421
1.0177613019943237,1.0810925960540771,0.7188888788223267,0.6599999666213989
1.015303087234497,1.0796277523040771,0.7369444370269775,0.6624999642372131
1.0047825932502747,1.0713326334953308,0.733055591583252,0.6649999618530273
1.005475652217865,1.0542737245559692,0.737500011920929,0.6899999976158142
1.0145705223083497,1.06400865316391,0.7286111116409302,0.675000011920929
1.019736611843109,1.0952353477478027,0.7283333539962769,0.6424999833106995
1.0213009238243103,1.0669447481632233,0.7194444537162781,0.675000011920929
1.0043382167816162,1.0775462985038757,0.7419444918632507,0.6624999642372131
1.008259642124176,1.056679129600525,0.733055591583252,0.6899999976158142
0.9964707255363464,1.068358838558197,0.7411110997200012,0.6674999594688416
1.0029854655265809,1.0827166438102722,0.7413889169692993,0.6599999666213989
0.991477632522583,1.0728477239608765,0.7472222447395325,0.6599999666213989
0.9960028886795044,1.0583174228668213,0.7513889074325562,0.6825000047683716
1.0087709069252013,1.0872976779937744,0.7333333492279053,0.6549999713897705
1.0208382725715637,1.0714545845985413,0.722777783870697,0.6699999570846558
0.9956787467002869,1.0826937556266785,0.7394444346427917,0.6524999737739563
0.9955634951591492,1.0736562013626099,0.7522222399711609,0.6699999570846558
0.9860932230949402,1.072549819946289,0.7566666603088379,0.6674999594688416
0.9827847242355346,1.0698768198490143,0.7594444751739502,0.6725000143051147
0.9851207375526428,1.0687212944030762,0.7566666603088379,0.6649999618530273
0.9874651312828064,1.0653809309005737,0.7577778100967407,0.6800000071525574
0.9881160259246826,1.0701093673706055,0.7555555701255798,0.6725000143051147
0.9872243404388428,1.0688483715057373,0.7627778053283691,0.6775000095367432
0.9772406578063965,1.079566478729248,0.7616666555404663,0.6624999642372131
0.981700336933136,1.0808793306350708,0.7625000476837158,0.6599999666213989
0.9799185037612915,1.0751513838768005,0.7627778053283691,0.6699999570846558
0.9784748911857605,1.0844796299934387,0.761388897895813,0.6524999737739563
0.9720319032669067,1.0775799751281738,0.7680555582046509,0.6624999642372131
0.9842720866203308,1.0647128224372864,0.7586111426353455,0.6800000071525574
0.975806450843811,1.0666313767433167,0.7652778029441833,0.6800000071525574
0.9754013299942017,1.074098527431488,0.7644444704055786,0.6674999594688416
0.9839192032814026,1.080144226551056,0.7647222280502319,0.6649999618530273
0.9852821588516235,1.0692834258079529,0.7636111378669739,0.675000011920929
0.9835570335388184,1.0637980103492737,0.7616666555404663,0.675000011920929
0.9919137716293335,1.0761221051216125,0.7508333325386047,0.6649999618530273
0.9790608525276184,1.0702022910118103,0.7616666555404663,0.6674999594688416
0.9757054686546326,1.0814878344535828,0.7638888955116272,0.6549999713897705
0.9799179553985595,1.067334234714508,0.7563889026641846,0.6725000143051147
0.9930699825286865,1.0717661380767822,0.756944477558136,0.6674999594688416
0.9861089944839477,1.0770038962364197,0.7591666579246521,0.6649999618530273
0.9837605357170105,1.0874834060668945,0.7611111402511597,0.6474999785423279
0.9731210827827453,1.0749518275260925,0.7666667103767395,0.6649999618530273
0.9729514837265014,1.083731472492218,0.7652778029441833,0.6574999690055847
0.9785686254501342,1.075934112071991,0.7661111354827881,0.6599999666213989
0.9768879294395447,1.082767367362976,0.7663888931274414,0.6524999737739563
0.976230800151825,1.0865665078163147,0.7663888931274414,0.6524999737739563
0.969208586215973,1.0716096460819244,0.7697222232818604,0.6699999570846558
0.9700585126876831,1.0675076842308044,0.769444465637207,0.6649999618530273
0.9761896252632141,1.072845220565796,0.7641667127609253,0.6649999618530273
0.9755541205406189,1.0828867554664612,0.7700000405311584,0.6549999713897705
0.9762443661689758,1.0791239738464355,0.7666667103767395,0.6624999642372131
0.9839355230331421,1.0845904648303986,0.7599999904632568,0.6549999713897705
0.9792407035827637,1.0674474835395813,0.7658333778381348,0.675000011920929
0.9821064949035645,1.0815088748931885,0.7666667103767395,0.6599999666213989
0.9786023736000061,1.0882556438446045,0.7669444680213928,0.6499999761581421
0.9772058486938476,1.0894972681999207,0.7666667103767395,0.6524999737739563
0.9737213134765625,1.085174560546875,0.7641667127609253,0.6599999666213989
0.9813344001770019,1.0680795311927795,0.7663888931274414,0.6800000071525574
0.9799882292747497,1.0800536274909973,0.7633333802223206,0.6624999642372131
0.981993556022644,1.0786798000335693,0.7652778029441833,0.6574999690055847
0.988921320438385,1.0872220396995544,0.7586111426353455,0.6499999761581421
1.0065412878990174,1.0918148159980774,0.7400000095367432,0.6424999833106995
0.9904956698417664,1.07309091091156,0.7477778196334839,0.6674999594688416
0.9928401827812194,1.0658174753189087,0.7513889074325562,0.6775000095367432
0.9801119089126586,1.0741810202598572,0.761388897895813,0.6674999594688416
0.9782753348350525,1.0725979804992676,0.7608333230018616,0.6699999570846558
0.9773653626441956,1.078233242034912,0.7591666579246521,0.6649999618530273
0.9815531849861145,1.0693647265434265,0.7627778053283691,0.6699999570846558
0.9771413683891297,1.0713746547698975,0.7636111378669739,0.6699999570846558
0.9842507243156433,1.0709315538406372,0.7577778100967407,0.6699999570846558
0.9895204186439515,1.0785293579101562,0.7574999928474426,0.6599999666213989
0.9876063585281372,1.0763224959373474,0.7549999952316284,0.6649999618530273
0.9843050479888916,1.067568063735962,0.7605555653572083,0.675000011920929
0.977857482433319,1.0768725872039795,0.7641667127609253,0.6699999570846558
1.0004339694976807,1.08983713388443,0.7430555820465088,0.6449999809265137
1.0107753276824951,1.0582318305969238,0.7350000143051147,0.6875
1.0002370715141295,1.0859764218330383,0.745555579662323,0.6524999737739563
0.9803459525108338,1.0717570781707764,0.7619444727897644,0.6649999618530273
0.97755286693573,1.0731539130210876,0.76500004529953,0.6699999570846558
0.967812466621399,1.0736480355262756,0.7719444632530212,0.6624999642372131
0.9690988540649415,1.0700536370277405,0.7711111307144165,0.675000011920929
0.9658970236778259,1.0779059529304504,0.7763888835906982,0.6574999690055847
0.9653026700019837,1.069129228591919,0.7747222185134888,0.6725000143051147
0.9707428455352783,1.0738587379455566,0.7755555510520935,0.6699999570846558
0.9702099680900573,1.0664334893226624,0.7758333683013916,0.6800000071525574
0.9712487578392028,1.0717057585716248,0.7705555558204651,0.6674999594688416
0.9666066884994506,1.067320466041565,0.7761111259460449,0.675000011920929
0.9712710380554199,1.066571593284607,0.773888885974884,0.675000011920929
0.9785292387008667,1.063757061958313,0.7713888883590698,0.675000011920929
0.9700375437736511,1.073387324810028,0.7733333706855774,0.6649999618530273
0.9763047218322753,1.0786100029945374,0.768333375453949,0.6649999618530273
0.9698604464530944,1.0713632106781006,0.7702777981758118,0.6725000143051147
0.9704395532608032,1.0544366538524628,0.7741667032241821,0.6875
0.9690388917922974,1.0689755082130432,0.773888885974884,0.6725000143051147
0.9689616918563843,1.0591033697128296,0.7744444608688354,0.6875
0.9762535095214844,1.0759249925613403,0.7752777934074402,0.6599999666213989
0.9708503127098084,1.0653689503669739,0.7702777981758118,0.6800000071525574
0.970190966129303,1.0698696970939636,0.772777795791626,0.6699999570846558
0.9711629748344421,1.0656254887580872,0.7716667056083679,0.675000011920929
0.9723152875900268,1.0877869725227356,0.7708333730697632,0.6549999713897705
0.9811120986938476,1.080810010433197,0.7675000429153442,0.6574999690055847
0.9707967281341553,1.0573621690273285,0.7725000381469727,0.6825000047683716
0.9627677917480468,1.0623572766780853,0.7741667032241821,0.6800000071525574
0.9705154418945312,1.0591925382614136,0.7733333706855774,0.6850000023841858
0.9723051071166993,1.0706493854522705,0.773888885974884,0.6725000143051147
0.9708276510238647,1.070868194103241,0.7730555534362793,0.6674999594688416
0.9647605061531067,1.0632497072219849,0.7763888835906982,0.6775000095367432
0.9788107872009277,1.0712063908576965,0.7691667079925537,0.6699999570846558
0.9723254442214966,1.0622625946998596,0.7733333706855774,0.6850000023841858
0.9639161944389343,1.0753479599952698,0.7786111235618591,0.6599999666213989
0.9687103748321533,1.051680088043213,0.773888885974884,0.6924999952316284
0.9649481058120728,1.072473406791687,0.7744444608688354,0.6725000143051147
0.9673224925994873,1.0744848251342773,0.7733333706855774,0.6624999642372131
0.9627737164497375,1.0795382261276245,0.7777777910232544,0.6624999642372131
0.9790754675865173,1.0763278603553772,0.7655555605888367,0.6624999642372131
0.9771803379058838,1.0776880979537964,0.7619444727897644,0.6624999642372131
0.9767272353172303,1.065740942955017,0.7574999928474426,0.6725000143051147
0.9785376071929932,1.088391661643982,0.7638888955116272,0.6524999737739563
0.9742136836051941,1.0644788146018982,0.7713888883590698,0.6699999570846558
0.9817797541618347,1.0841995477676392,0.7611111402511597,0.6599999666213989
0.9832797288894654,1.0618196725845337,0.7608333230018616,0.675000011920929
0.9759827971458435,1.0729806423187256,0.7672222256660461,0.6674999594688416
0.9886944532394409,1.0628546178340912,0.7641667127609253,0.6800000071525574
0.9738261103630066,1.0579934120178223,0.7700000405311584,0.6850000023841858
0.9769395232200623,1.0742337107658386,0.7725000381469727,0.6674999594688416
0.9679629802703857,1.0637330412864685,0.7763888835906982,0.6775000095367432
0.9644697546958924,1.0651689767837524,0.7783333659172058,0.6800000071525574
0.9674780249595643,1.0678066611289978,0.777222216129303,0.6725000143051147
0.9631681323051453,1.060577154159546,0.7800000309944153,0.6800000071525574
0.9670473098754883,1.072084128856659,0.7794444561004639,0.6624999642372131
0.9667485356330872,1.07773756980896,0.7766667008399963,0.6624999642372131
0.9707872271537781,1.078755259513855,0.7722222208976746,0.6599999666213989
0.9728284239768982,1.046156644821167,0.7697222232818604,0.6924999952316284
0.9706340193748474,1.0586658716201782,0.7719444632530212,0.6800000071525574
0.9687578916549683,1.0468994677066803,0.7755555510520935,0.6974999904632568
0.9734165787696838,1.070817470550537,0.7716667056083679,0.6674999594688416
0.972354781627655,1.0444698333740234,0.7711111307144165,0.6974999904632568
0.965742313861847,1.0657054781913757,0.7722222208976746,0.675000011920929
0.9844236254692078,1.036272644996643,0.7658333778381348,0.7099999785423279
0.9877923369407654,1.0744117498397827,0.7602778077125549,0.6624999642372131
0.967253041267395,1.044344961643219,0.7722222208976746,0.699999988079071
0.9584456324577332,1.060488522052765,0.7816666960716248,0.6850000023841858
0.9668443441390991,1.0646511912345886,0.7786111235618591,0.6775000095367432
0.9566469073295594,1.0661319494247437,0.7825000286102295,0.675000011920929
0.9613183021545411,1.0635810494422913,0.7797222137451172,0.6775000095367432
0.9605470061302185,1.0699751377105713,0.78083336353302,0.6699999570846558
0.967076051235199,1.0558255314826965,0.7819444537162781,0.6850000023841858
0.9707548141479492,1.0649290084838867,0.7711111307144165,0.6775000095367432
0.9807772636413574,1.0487422049045563,0.7602778077125549,0.6899999976158142
0.9837244272232055,1.0876652598381042,0.7588889002799988,0.6549999713897705
0.9655458927154541,1.066428542137146,0.7777777910232544,0.6725000143051147
0.970750880241394,1.0664430260658264,0.7708333730697632,0.6775000095367432
0.9742014288902283,1.0673391819000244,0.769444465637207,0.6699999570846558
0.9680968999862671,1.0630317330360413,0.7744444608688354,0.675000011920929
0.9833559155464172,1.072355568408966,0.7608333230018616,0.6725000143051147
0.9869470715522766,1.0494257807731628,0.7572222352027893,0.6875
0.9780840039253235,1.0497981309890747,0.7638888955116272,0.6924999952316284
0.9726173758506775,1.0530192852020264,0.7716667056083679,0.6899999976158142
0.9756402492523193,1.0597200393676758,0.7619444727897644,0.6775000095367432
0.9819027543067932,1.03852578997612,0.7633333802223206,0.7049999833106995
0.9679804921150208,1.0565756559371948,0.773888885974884,0.6825000047683716
0.9735908150672913,1.0566054582595825,0.772777795791626,0.6825000047683716
0.9857902288436889,1.0735474228858948,0.7616666555404663,0.6674999594688416
0.9799746394157409,1.062271773815155,0.7672222256660461,0.6775000095367432
0.982243001461029,1.0639968514442444,0.7611111402511597,0.6775000095367432
0.9720551609992981,1.0706841349601746,0.7658333778381348,0.6649999618530273
0.9876738071441651,1.0715100765228271,0.7561111450195312,0.6699999570846558
0.9719894170761109,1.0675970315933228,0.772777795791626,0.675000011920929
0.9845243692398071,1.093118131160736,0.7586111426353455,0.6524999737739563
0.9726053714752197,1.082729995250702,0.7700000405311584,0.6549999713897705
0.9643513679504394,1.099631905555725,0.7758333683013916,0.6399999856948853
0.971971046924591,1.0680833458900452,0.7758333683013916,0.6775000095367432
0.9673840165138244,1.072839468717575,0.7777777910232544,0.6699999570846558
